법정동,지번,단지명,거래연도,전용면적,구별,가격,주소지,위도,경도
성수동2가,835,롯데캐슬파크,2024,101.995,성동구,17.18,성동구 성수동2가 835,37.54614815916652,127.05585996985405
금호동1가,1823,이편한세상금호파크힐스,2024,84.932,성동구,16.4,성동구 금호동1가 1823,37.5542850694594,127.02269176690558
옥수동,428,극동,2024,142.26,성동구,14.0,성동구 옥수동 428,37.54331131619702,127.01163048022451
금호동3가,700,금호자이2차,2024,84.7313,성동구,13.0,성동구 금호동3가 700,37.55037958242893,127.02191654270537
마장동,818,현대,2024,84.91,성동구,9.45,성동구 마장동 818,37.569380334786544,127.0424351967635
옥수동,528,옥수파크힐스101동~116동,2024,84.51,성동구,18.35,성동구 옥수동 528,37.5484775128729,127.0139947898247
하왕십리동,1070,센트라스,2024,59.59,성동구,12.47,성동구 하왕십리동 1070,37.56633114645973,127.02844074740919
하왕십리동,1070,센트라스,2024,59.59,성동구,12.47,성동구 하왕십리동 1070,37.56633114645973,127.02844074740919
성수동2가,843,서울숲힐스테이트,2024,84.26,성동구,22.5,성동구 성수동2가 843,37.54088474151743,127.05234811707783
금호동2가,1,신금호파크자이,2024,59.98,성동구,13.5,성동구 금호동2가 1,37.555566981817236,127.01874147329384
성수동1가,656-320,동아,2024,53.14,성동구,13.95,성동구 성수동1가 656-320,37.54433993458183,127.04575197772905
옥수동,250,옥수삼성,2024,84.822,성동구,15.45,성동구 옥수동 250,37.542431200400586,127.01405191696415
상왕십리동,811,텐즈힐(2단지),2024,84.9,성동구,14.6,성동구 상왕십리동 811,37.56933706830219,127.02537415999852
금호동1가,1500,금호삼성래미안,2024,84.45,성동구,13.0,성동구 금호동1가 1500,37.54917712639022,127.02763727282337
마장동,784,세림,2024,84.93,성동구,9.7,성동구 마장동 784,37.56497714091388,127.04493346186192
응봉동,275,신동아,2024,59.97,성동구,7.3,성동구 응봉동 275,37.550295314840554,127.02952285226364
하왕십리동,1066,텐즈힐(1단지),2024,84.88,성동구,16.0,성동구 하왕십리동 1066,37.56844927831662,127.02804046814245
응봉동,98,금호현대,2024,59.91,성동구,8.9,성동구 응봉동 98,37.55111193399276,127.03107571587975
옥수동,560,옥수어울림,2024,84.96,성동구,16.8,성동구 옥수동 560,37.542280002675824,127.01814051097857
행당동,347,대림e-편한세상,2024,114.94,성동구,14.0,성동구 행당동 347,37.55798913485519,127.0272587139406
하왕십리동,1066,텐즈힐(1단지),2024,129.34,성동구,21.85,성동구 하왕십리동 1066,37.56844927831662,127.02804046814245
성수동1가,656-320,동아,2024,96.18,성동구,18.8,성동구 성수동1가 656-320,37.54433993458183,127.04575197772905
하왕십리동,258,벽산,2024,84.94,성동구,10.5,성동구 하왕십리동 258,37.568711711005264,127.03188803080302
금호동1가,633,벽산,2024,84.82,성동구,11.5,성동구 금호동1가 633,37.55169303669996,127.0272229865701
성수동1가,718,트리마제,2024,84.8111,성동구,35.0,성동구 성수동1가 718,37.538813464641706,127.0450469178497
금호동4가,340,서울숲푸르지오,2024,84.87,성동구,18.5,성동구 금호동4가 340,37.54498339400554,127.02231894839105
금호동4가,235,서울숲2차푸르지오,2024,59.907,성동구,14.4,성동구 금호동4가 235,37.54611717997605,127.02406913073781
응봉동,97,대림(2차),2024,84.53,성동구,10.8,성동구 응봉동 97,37.552968520141675,127.03249135897045
하왕십리동,1070,센트라스,2024,59.94,성동구,14.25,성동구 하왕십리동 1070,37.56633114645973,127.02844074740919
사근동,314,벽산,2024,84.88,성동구,5.2,성동구 사근동 314,37.560383233520554,127.0495485993973
응봉동,275,신동아,2024,59.97,성동구,8.0,성동구 응봉동 275,37.550295314840554,127.02952285226364
하왕십리동,1070,센트라스,2024,84.77,성동구,18.0,성동구 하왕십리동 1070,37.56633114645973,127.02844074740919
행당동,347,대림e-편한세상,2024,84.87,성동구,13.4,성동구 행당동 347,37.55798913485519,127.0272587139406
마장동,818,현대,2024,84.91,성동구,10.2,성동구 마장동 818,37.569380334786544,127.0424351967635
성수동1가,656-320,동아,2024,52.7,성동구,14.9,성동구 성수동1가 656-320,37.54433993458183,127.04575197772905
하왕십리동,990,한신무학,2024,62.41,성동구,8.2,성동구 하왕십리동 990,37.562411918654874,127.02853232714251
금호동4가,340,서울숲푸르지오,2024,59.99,성동구,14.425,성동구 금호동4가 340,37.54498339400554,127.02231894839105
금호동4가,340,서울숲푸르지오,2024,59.99,성동구,14.425,성동구 금호동4가 340,37.54498339400554,127.02231894839105
금호동4가,340,서울숲푸르지오,2024,59.99,성동구,14.425,성동구 금호동4가 340,37.54498339400554,127.02231894839105
하왕십리동,1071,왕십리자이,2024,59.99,성동구,12.65,성동구 하왕십리동 1071,37.56068058074817,127.02448986012342
금호동4가,340,서울숲푸르지오,2024,59.9,성동구,14.7,성동구 금호동4가 340,37.54498339400554,127.02231894839105
옥수동,250,옥수삼성,2024,59.7,성동구,13.3,성동구 옥수동 250,37.542431200400586,127.01405191696415
행당동,380,서울숲리버뷰자이,2024,84.96,성동구,19.5,성동구 행당동 380,37.555140346367466,127.0383831714492
행당동,380,서울숲리버뷰자이,2024,84.96,성동구,20.45,성동구 행당동 380,37.555140346367466,127.0383831714492
하왕십리동,258,벽산,2024,84.94,성동구,10.925,성동구 하왕십리동 258,37.568711711005264,127.03188803080302
금호동3가,1331,두산,2024,59.97,성동구,9.95,성동구 금호동3가 1331,37.55003842360627,127.0162173607213
옥수동,561,래미안 옥수 리버젠,2024,59.25,성동구,16.95,성동구 옥수동 561,37.545136967633496,127.01371464652675
금호동2가,1217,래미안하이리버,2024,59.99,성동구,14.7,성동구 금호동2가 1217,37.5514176933326,127.02436362763939
응봉동,276,서울숲리버그린동아아파트,2024,59.98,성동구,10.9,성동구 응봉동 276,37.55300564828394,127.03727756121731
옥수동,561,래미안 옥수 리버젠,2024,113.74,성동구,25.3,성동구 옥수동 561,37.545136967633496,127.01371464652675
옥수동,528-1,옥수파크힐스117동~125동,2024,59.91,성동구,16.75,성동구 옥수동 528-1,37.54660358705626,127.01202494657855
응봉동,276,서울숲리버그린동아아파트,2024,59.98,성동구,10.9,성동구 응봉동 276,37.55300564828394,127.03727756121731
성수동1가,718,트리마제,2024,35.4442,성동구,18.9,성동구 성수동1가 718,37.538813464641706,127.0450469178497
금호동1가,1818,신금호두산위브,2024,84.33,성동구,10.5,성동구 금호동1가 1818,37.5559790499036,127.02232981109495
마장동,784,세림,2024,72.84,성동구,9.0,성동구 마장동 784,37.56497714091388,127.04493346186192
옥수동,528,옥수파크힐스101동~116동,2024,84.51,성동구,20.7,성동구 옥수동 528,37.5484775128729,127.0139947898247
금호동2가,1217,래미안하이리버,2024,84.98,성동구,16.3,성동구 금호동2가 1217,37.5514176933326,127.02436362763939
옥수동,528-1,옥수파크힐스117동~125동,2024,59.91,성동구,17.3,성동구 옥수동 528-1,37.54660358705626,127.01202494657855
하왕십리동,1052,금호베스트빌,2024,84.97,성동구,9.7,성동구 하왕십리동 1052,37.561362874831985,127.02591794218979
하왕십리동,1052,금호베스트빌,2024,84.97,성동구,9.7,성동구 하왕십리동 1052,37.561362874831985,127.02591794218979
옥수동,428,극동,2024,68.58,성동구,11.05,성동구 옥수동 428,37.54331131619702,127.01163048022451
금호동4가,340,서울숲푸르지오,2024,84.87,성동구,16.4,성동구 금호동4가 340,37.54498339400554,127.02231894839105
금호동4가,340,서울숲푸르지오,2024,84.87,성동구,16.4,성동구 금호동4가 340,37.54498339400554,127.02231894839105
금호동3가,1331,두산,2024,59.97,성동구,10.0,성동구 금호동3가 1331,37.55003842360627,127.0162173607213
금호동4가,340,서울숲푸르지오,2024,59.99,성동구,14.9,성동구 금호동4가 340,37.54498339400554,127.02231894839105
마장동,818,현대,2024,59.91,성동구,8.35,성동구 마장동 818,37.569380334786544,127.0424351967635
행당동,376,서울숲행당푸르지오,2024,84.74,성동구,13.5,성동구 행당동 376,37.55509914348926,127.03255678152914
금호동2가,1217,래미안하이리버,2024,59.99,성동구,14.5,성동구 금호동2가 1217,37.5514176933326,127.02436362763939
성수동1가,479-1,강변동양,2024,84.56,성동구,29.0,성동구 성수동1가 479-1,37.537739870025504,127.04633084590628
하왕십리동,1061,왕십리풍림아이원,2024,84.417,성동구,11.15,성동구 하왕십리동 1061,37.55912297866134,127.02508635156961
금호동1가,633,벽산,2024,59.9,성동구,10.5,성동구 금호동1가 633,37.55169303669996,127.0272229865701
하왕십리동,1070,센트라스,2024,59.59,성동구,14.5,성동구 하왕십리동 1070,37.56633114645973,127.02844074740919
행당동,349,서울숲 한신 더 휴,2024,114.97,성동구,15.06,성동구 행당동 349,37.55492040944285,127.03607991848713
옥수동,528,옥수파크힐스101동~116동,2024,59.91,성동구,16.5,성동구 옥수동 528,37.5484775128729,127.0139947898247
금호동4가,800,대우,2024,84.96,성동구,13.7,성동구 금호동4가 800,37.54596999909282,127.01982160913933
마장동,818,현대,2024,59.94,성동구,8.79,성동구 마장동 818,37.569380334786544,127.0424351967635
군자동,503,광진We’vePark,2020,136.95,광진구,9.8,광진구 군자동 503,37.54837130317009,127.071049737788
구의동,668,래미안파크스위트,2020,84.98,광진구,13.0,광진구 구의동 668,37.545793283714644,127.09027271385366
자양동,695,한양,2020,157.87,광진구,16.4,광진구 자양동 695,37.531261224001014,127.09106421574646
구의동,667,강변에스케이뷰,2020,84.69,광진구,11.25,광진구 구의동 667,37.53867023240659,127.0901820602949
광장동,484,현대3,2020,59.67,광진구,10.25,광진구 광장동 484,37.54052476180989,127.0983767574053
자양동,645-5,자양동현대,2020,84.55,광진구,8.95,광진구 자양동 645-5,37.52806244031066,127.08240802696713
광장동,567,광나루현대,2020,84.92,광진구,9.0,광진구 광장동 567,37.54716901727858,127.10861600776377
자양동,789,자양8차현대홈타운,2020,80.47,광진구,12.2,광진구 자양동 789,37.533540760001394,127.07188945985311
중곡동,133-9,대영2동,2020,84.33,광진구,5.38,광진구 중곡동 133-9,37.55631612548113,127.08427792600234
중곡동,133-9,대영2동,2020,84.91,광진구,5.05,광진구 중곡동 133-9,37.55631612548113,127.08427792600234
자양동,860,테라팰리스건대2차,2020,84.13,광진구,8.99,광진구 자양동 860,37.53824599541817,127.07793741199143
광장동,566,청구,2020,59.95,광진구,8.9,광진구 광장동 566,37.542490721119506,127.0962479724569
자양동,813,광진하우스토리한강,2020,141.54,광진구,12.75,광진구 자양동 813,37.530081313502194,127.08977061329102
자양동,227-7,더샵스타시티,2020,96.98,광진구,14.0,광진구 자양동 227-7,37.5377815987374,127.07257898693607
화양동,21-2,브라운스톤,2020,58.24,광진구,5.2,광진구 화양동 21-2,37.54799159630019,127.06855466772649
구의동,546-7,구의강변우성아파트,2020,84.76,광진구,10.6,광진구 구의동 546-7,37.53545180978614,127.09300269586491
자양동,642,자양현대5,2020,59.72,광진구,6.78,광진구 자양동 642,37.52862854548823,127.0782833672545
자양동,813,광진하우스토리한강,2020,143.36,광진구,11.9,광진구 자양동 813,37.530081313502194,127.08977061329102
광장동,484,현대3,2020,74.92,광진구,11.45,광진구 광장동 484,37.54052476180989,127.0983767574053
화양동,234,화양현대,2020,84.77,광진구,7.9,광진구 화양동 234,37.54452920490412,127.06584668200507
구의동,668,래미안파크스위트,2020,84.98,광진구,12.5,광진구 구의동 668,37.545793283714644,127.09027271385366
구의동,71-6,한영해시안아파트,2020,59.97,광진구,5.98,광진구 구의동 71-6,37.54891694668366,127.08994885792981
화양동,234,화양현대,2020,59.97,광진구,6.475,광진구 화양동 234,37.54452920490412,127.06584668200507
자양동,227-7,더샵스타시티,2020,119.41,광진구,15.0,광진구 자양동 227-7,37.5377815987374,127.07257898693607
중곡동,190-26,중곡2단지,2020,55.87,광진구,3.4,광진구 중곡동 190-26,37.56684047924904,127.07844856562569
자양동,855,이튼타워리버3차,2020,137.71,광진구,14.0,광진구 자양동 855,37.533032497928325,127.06817376832535
자양동,227-7,더샵스타시티,2020,119.41,광진구,14.5,광진구 자양동 227-7,37.5377815987374,127.07257898693607
화양동,111-102,아스하임(111-102),2020,15.14,광진구,2.45,광진구 화양동 111-102,37.547482365942216,127.07207371264806
자양동,642,자양현대5,2020,59.72,광진구,7.0,광진구 자양동 642,37.52862854548823,127.0782833672545
구의동,668,래미안파크스위트,2020,84.98,광진구,12.5,광진구 구의동 668,37.545793283714644,127.09027271385366
중곡동,681,성원,2020,84.98,광진구,5.1,광진구 중곡동 681,37.57106979195967,127.07960693314344
자양동,227-7,더샵스타시티,2020,139.54,광진구,15.6,광진구 자양동 227-7,37.5377815987374,127.07257898693607
중곡동,51-31,그랑,2020,81.1,광진구,4.5,광진구 중곡동 51-31,37.55887440107756,127.0836359221527
자양동,767,스카이빌1차,2020,84.24,광진구,4.7,광진구 자양동 767,37.54027975408273,127.08104001065121
화양동,21-2,브라운스톤,2020,65.09,광진구,5.75,광진구 화양동 21-2,37.54799159630019,127.06855466772649
중곡동,35-10,웰빙,2020,83.66,광진구,4.45,광진구 중곡동 35-10,37.5620640128643,127.08550196427245
화양동,9-91,캠퍼스프라자,2020,72.69,광진구,4.3,광진구 화양동 9-91,37.541532884882066,127.068699671748
구의동,663,아차산포레안,2020,59.63,광진구,7.3,광진구 구의동 663,37.54789532441235,127.09310214326929
군자동,99,일성파크,2020,59.96,광진구,5.47,광진구 군자동 99,37.55133128820552,127.0726153415997
자양동,227-7,더샵스타시티,2020,139.6,광진구,18.8,광진구 자양동 227-7,37.5377815987374,127.07257898693607
광장동,567,광나루현대,2020,84.92,광진구,8.7,광진구 광장동 567,37.54716901727858,127.10861600776377
구의동,668,래미안파크스위트,2020,84.98,광진구,12.75,광진구 구의동 668,37.545793283714644,127.09027271385366
자양동,227-7,더샵스타시티,2020,100.32,광진구,12.0,광진구 자양동 227-7,37.5377815987374,127.07257898693607
구의동,668,래미안파크스위트,2020,84.98,광진구,12.75,광진구 구의동 668,37.545793283714644,127.09027271385366
중곡동,624-19,테라팰리스중곡1,2020,71.803,광진구,4.9,광진구 중곡동 624-19,37.560366848696816,127.07686911414933
광장동,145-8,워커힐,2020,196.0,광진구,23.0,광진구 광장동 145-8,37.5504726781361,127.10663252734594
자양동,227-7,더샵스타시티,2020,127.95,광진구,15.3,광진구 자양동 227-7,37.5377815987374,127.07257898693607
자양동,227-7,더샵스타시티,2020,100.32,광진구,12.0,광진구 자양동 227-7,37.5377815987374,127.07257898693607
중곡동,109-9,삼성로얄,2020,84.84,광진구,4.3,광진구 중곡동 109-9,37.55499614754823,127.09238535550534
